customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn,churn_probability,risk_segment
9531-NSBMR,Female,No,No,36,One year,19.25,679.8,No,No internet service,0,0.06213357395321124,Low Risk
6260-ONULR,Male,No,No,1,Month-to-month,62.8,62.8,DSL,No,0,0.7408605628949694,High Risk
4389-UEFCZ,Female,No,Yes,72,Two year,105.5,7544.0,Fiber optic,No,0,0.1630205936895648,Low Risk
8711-LOBKY,Male,No,Yes,59,Two year,19.85,1188.25,No,No internet service,0,0.0016090985728966297,Low Risk
9134-CEQMF,Male,Yes,Yes,7,Month-to-month,89.5,676.7,Fiber optic,No,1,0.6643351750186275,Medium Risk
8985-OOPOS,Female,No,No,1,One year,74.1,74.1,DSL,Yes,0,0.40254788199612684,Medium Risk
8800-ZKRFW,Female,No,Yes,30,Month-to-month,107.5,3242.5,Fiber optic,Yes,0,0.3508316854611582,Low Risk
2616-FLVQC,Male,No,No,64,Two year,19.55,1240.15,No,No internet service,0,0.002337436424146949,Low Risk
9968-FFVVH,Male,No,No,63,One year,68.8,4111.35,DSL,Yes,0,0.020325010297500477,Low Risk
3108-PCCGG,Male,Yes,Yes,72,Two year,84.45,5899.85,DSL,No,0,0.010215180555699832,Low Risk
7993-PYKOF,Male,No,Yes,8,Month-to-month,75.0,632.95,Fiber optic,No,1,0.40865122415166477,Medium Risk
8390-FESFV,Female,No,No,62,Two year,84.5,5193.2,DSL,Yes,0,0.05028939890052528,Low Risk
3022-BEXHZ,Male,No,Yes,67,Two year,111.2,7530.8,Fiber optic,Yes,0,0.12198204340137006,Low Risk
5027-XWQHA,Male,No,No,6,Month-to-month,44.75,270.95,DSL,No,1,0.504688225042763,Medium Risk
6248-TKCQV,Female,No,Yes,70,Two year,80.6,5460.2,DSL,Yes,0,0.021252358138953896,Low Risk
6729-GDNGC,Female,Yes,No,20,Month-to-month,80.7,1614.2,Fiber optic,No,0,0.7532227905317161,High Risk
6198-ZFIOJ,Female,No,No,5,Month-to-month,75.6,402.5,Fiber optic,No,0,0.7947984299495188,High Risk
5989-OMNJE,Female,No,Yes,24,One year,57.6,1367.75,DSL,No,0,0.07420193463315475,Low Risk
4566-QVRRW,Female,No,Yes,11,Month-to-month,44.05,483.7,DSL,No,1,0.4382845940317277,Medium Risk
1291-CUOCY,Male,No,Yes,72,Two year,110.6,7962.2,Fiber optic,Yes,0,0.0821418776117752,Low Risk
9795-SHUHB,Female,No,Yes,66,Two year,58.2,3810.8,DSL,Yes,0,0.0014953743150648415,Low Risk
3230-IUALN,Female,No,Yes,45,Two year,81.0,3533.6,DSL,Yes,0,0.010849593195136592,Low Risk
0042-RLHYP,Female,No,Yes,69,Two year,19.7,1396.9,No,No internet service,0,0.002705705566010142,Low Risk
8519-IMDHU,Male,Yes,Yes,15,Month-to-month,85.6,1345.55,Fiber optic,No,1,0.7253194465910957,High Risk
4945-RVMTE,Female,No,No,28,Month-to-month,59.55,1646.45,DSL,No,0,0.4942032708005913,Medium Risk
0201-OAMXR,Female,No,No,70,One year,115.55,8127.6,Fiber optic,Yes,1,0.1519293159524021,Low Risk
1866-NXPSP,Female,No,No,36,One year,75.55,2680.15,DSL,Yes,0,0.025455021130924304,Low Risk
3372-KWFBM,Male,Yes,No,16,Month-to-month,86.6,1281.0,Fiber optic,No,1,0.7873862779301205,High Risk
7831-QGOXH,Female,No,No,18,Month-to-month,85.2,1553.9,Fiber optic,No,1,0.7652927514096135,High Risk
6393-WRYZE,Female,No,Yes,34,Month-to-month,97.65,3207.55,Fiber optic,No,1,0.8070983208090557,High Risk
3941-XTSKM,Male,No,Yes,42,One year,45.1,2049.05,DSL,No,0,0.035870764339563516,Low Risk
1661-CZBAU,Male,No,No,48,One year,70.95,3629.2,DSL,Yes,0,0.06251348128586114,Low Risk
6599-RCLCJ,Male,No,Yes,47,Month-to-month,109.55,5124.55,Fiber optic,Yes,1,0.4554202941313682,Medium Risk
9831-BPFRI,Female,No,Yes,39,One year,89.55,3474.45,Fiber optic,Yes,1,0.0965427991331364,Low Risk
5158-RIVOP,Female,No,Yes,11,Two year,20.9,202.3,No,No internet service,0,0.029811525105843433,Low Risk
9788-YTFGE,Male,No,No,7,Month-to-month,19.95,147.5,No,No internet service,0,0.25617549039829574,Low Risk
9277-JOOMO,Female,No,No,3,Month-to-month,24.6,86.35,No,No internet service,0,0.4002136839337837,Medium Risk
1907-YLNYW,Male,No,No,8,Month-to-month,66.7,579.0,DSL,No,0,0.369513707047026,Low Risk
1725-MIMXW,Male,No,No,1,Month-to-month,19.45,19.45,No,No internet service,1,0.2880481631152028,Low Risk
8947-YRTDV,Male,No,Yes,32,One year,94.8,3131.55,Fiber optic,No,0,0.04370009512181302,Low Risk
3161-ONRWK,Male,No,Yes,60,One year,65.85,3928.3,DSL,Yes,0,0.01048729917929092,Low Risk
0114-RSRRW,Female,No,Yes,10,Month-to-month,19.95,187.75,No,No internet service,0,0.4154775475967049,Medium Risk
4565-NLZBV,Female,No,Yes,71,Two year,24.65,1710.15,No,No internet service,0,0.006389573559918901,Low Risk
0031-PVLZI,Female,No,Yes,4,Month-to-month,20.35,76.35,No,No internet service,1,0.22931817143138608,Low Risk
7206-GZCDC,Female,Yes,No,1,Month-to-month,69.25,69.25,Fiber optic,No,1,0.9104580548865907,High Risk
6682-VCIXC,Female,No,Yes,43,One year,51.25,2151.6,DSL,Yes,0,0.045850909454242826,Low Risk
4791-QRGMF,Male,No,Yes,59,One year,99.5,5961.1,Fiber optic,No,1,0.42826567526648557,Medium Risk
6475-VHUIZ,Female,No,Yes,23,Month-to-month,54.25,1221.55,DSL,Yes,0,0.1998772285864218,Low Risk
3910-MRQOY,Female,No,Yes,72,Two year,19.4,1496.45,No,No internet service,0,0.0034571017929288317,Low Risk
0661-WCQNQ,Male,No,Yes,22,One year,56.25,1292.2,DSL,Yes,0,0.029208717528025688,Low Risk
7537-RBWEA,Female,No,No,1,Month-to-month,25.15,25.15,DSL,No,0,0.7720366390859479,High Risk
4656-CAURT,Male,No,No,69,Two year,23.95,1713.1,No,No internet service,0,0.005714725099760678,Low Risk
0121-SNYRK,Male,No,No,50,One year,35.4,1748.9,DSL,Yes,0,0.01840629576355918,Low Risk
1768-ZAIFU,Female,Yes,No,1,Month-to-month,25.2,25.2,DSL,No,1,0.829432378280263,High Risk
4671-LXRDQ,Male,No,No,2,Month-to-month,45.0,96.45,DSL,No,1,0.5307142430849016,Medium Risk
3733-LSYCE,Female,No,Yes,15,Month-to-month,75.35,1114.55,Fiber optic,No,0,0.6121304752794752,Medium Risk
6265-FRMTQ,Male,No,No,31,Two year,20.4,609.1,No,No internet service,0,0.031090392501818418,Low Risk
1934-SJVJK,Male,No,No,1,Month-to-month,20.15,20.15,No,No internet service,1,0.3914266466694937,Low Risk
3838-OZURD,Male,No,Yes,66,Month-to-month,105.0,7133.25,Fiber optic,No,1,0.45198779859064947,Medium Risk
9269-CQOOL,Male,No,No,3,Month-to-month,54.7,169.45,DSL,No,1,0.4430128552271699,Medium Risk
2017-CCBLH,Female,No,No,8,Two year,20.0,141.6,No,No internet service,0,0.06010674744588168,Low Risk
7690-KPNCU,Male,No,Yes,64,One year,73.05,4688.65,DSL,No,0,0.013019652653301975,Low Risk
0536-BGFMZ,Female,No,Yes,28,Month-to-month,20.5,563.05,No,No internet service,0,0.10567352877344349,Low Risk
2293-IJWPS,Female,No,Yes,57,One year,100.75,5985.0,Fiber optic,No,0,0.3355896696191742,Low Risk
2845-HSJCY,Female,No,Yes,14,Month-to-month,87.25,1258.6,Fiber optic,No,1,0.5214432881026572,Medium Risk
5469-NUJUR,Male,No,No,19,Two year,19.95,373.5,No,No internet service,0,0.026293830597056,Low Risk
1184-PJVDB,Male,No,Yes,10,Month-to-month,79.95,857.2,Fiber optic,No,1,0.6161453107795992,Medium Risk
2625-TRCZQ,Female,No,Yes,51,Month-to-month,49.65,2553.35,DSL,No,0,0.28673692317154215,Low Risk
4102-HLENU,Female,No,Yes,67,Two year,65.65,4322.85,DSL,No,0,0.00735578148870027,Low Risk
7266-GSSJX,Male,No,Yes,11,Month-to-month,20.45,250.8,No,No internet service,0,0.18084125816629185,Low Risk
7722-VJRQD,Male,No,Yes,72,Two year,60.95,4549.05,DSL,Yes,0,0.012269139783965913,Low Risk
7073-QETQY,Male,No,Yes,66,One year,20.35,1359.5,No,No internet service,0,0.0046094763913976464,Low Risk
9415-DPEWS,Female,No,No,18,Month-to-month,88.35,1639.3,Fiber optic,Yes,1,0.59156440532028,Medium Risk
5624-RYAMH,Female,No,No,9,Month-to-month,19.5,178.85,No,No internet service,0,0.37213039131476533,Low Risk
0196-JTUQI,Female,No,No,9,Month-to-month,75.2,633.85,Fiber optic,No,0,0.7246108728813055,High Risk
7130-YXBRO,Male,No,Yes,48,Month-to-month,111.45,5315.1,Fiber optic,No,0,0.5800533552511817,Medium Risk
9272-LSVYH,Male,No,No,10,Month-to-month,70.15,735.5,Fiber optic,No,0,0.5455335545508488,Medium Risk
7943-RQCHR,Female,No,No,9,Month-to-month,94.75,889.9,Fiber optic,No,1,0.8251459123268642,High Risk
3793-MMFUH,Female,Yes,No,13,Month-to-month,95.05,1290.0,Fiber optic,No,1,0.7942322293269137,High Risk
3249-ZPQRG,Male,No,No,4,Month-to-month,78.45,330.05,Fiber optic,No,1,0.6549742933994784,Medium Risk
2568-BRGYX,Male,No,No,4,Month-to-month,70.2,237.95,Fiber optic,No,1,0.8380643568185188,High Risk
3084-DOWLE,Female,No,Yes,72,Two year,92.0,6474.4,DSL,Yes,0,0.03109763563911325,Low Risk
1084-MNSMJ,Female,No,Yes,51,Two year,85.5,4421.95,DSL,Yes,0,0.006103220445675511,Low Risk
7721-JXEAW,Male,No,Yes,59,Month-to-month,41.05,2452.7,DSL,No,1,0.19935525598626241,Low Risk
7249-WBIYX,Male,No,Yes,10,Month-to-month,85.6,813.85,Fiber optic,No,1,0.7660940486348039,High Risk
4238-HFHSN,Male,Yes,Yes,61,Month-to-month,82.15,4904.85,Fiber optic,No,0,0.37172080988154255,Low Risk
6250-CGGUN,Male,No,No,54,One year,84.4,4484.05,Fiber optic,Yes,0,0.057855870282313995,Low Risk
5478-JJVZK,Female,No,No,33,Month-to-month,60.9,2033.85,DSL,No,0,0.14724788151480855,Low Risk
7596-IIWYC,Female,No,No,27,Two year,20.25,538.2,No,No internet service,0,0.05017761547576194,Low Risk
6567-HOOPW,Female,Yes,No,1,Month-to-month,79.2,79.2,Fiber optic,No,1,0.9271203533213048,High Risk
9793-WECQC,Male,No,No,23,Month-to-month,95.3,2192.9,Fiber optic,No,0,0.49363555986110585,Medium Risk
4291-HPAXL,Male,No,No,1,Month-to-month,19.85,19.85,No,No internet service,0,0.28384710648455785,Low Risk
8999-YPYBV,Male,No,Yes,45,Two year,84.35,3858.05,DSL,Yes,0,0.004762028666476809,Low Risk
1839-FBNFR,Female,No,Yes,39,Two year,19.85,854.8,No,No internet service,0,0.013032545125506351,Low Risk
3164-AALRN,Male,No,No,5,One year,70.0,347.4,DSL,No,1,0.28972499350980957,Low Risk
3071-MVJCD,Male,No,Yes,72,Two year,82.3,5815.15,DSL,Yes,0,0.009526909405320892,Low Risk
1697-BCSHV,Female,No,Yes,58,Month-to-month,66.8,3970.4,DSL,No,0,0.2407141157330755,Low Risk
0562-KBDVM,Female,No,No,70,Two year,44.6,3058.15,DSL,Yes,0,0.007569316250707389,Low Risk
1131-SUEKT,Male,No,Yes,61,One year,98.45,6145.2,Fiber optic,Yes,0,0.11713962363652206,Low Risk
3717-OEAUQ,Male,No,No,2,Month-to-month,70.7,129.2,Fiber optic,No,0,0.785609449187402,High Risk
4538-WNTMJ,Female,No,Yes,46,One year,24.95,1165.9,No,No internet service,0,0.013254038854041895,Low Risk
3334-CTHOL,Female,No,No,1,Month-to-month,49.95,49.95,DSL,No,1,0.8789206680199486,High Risk
4704-ERYFC,Female,No,Yes,22,Month-to-month,69.25,1554.0,Fiber optic,No,1,0.5699161255133615,Medium Risk
9432-RUVSL,Female,No,No,48,Two year,102.5,4904.25,Fiber optic,Yes,0,0.0456356567393631,Low Risk
8060-HIWJJ,Male,No,No,64,Two year,86.55,5632.55,DSL,Yes,0,0.023299347200907268,Low Risk
7684-XSZIY,Male,No,Yes,72,Two year,24.3,1643.25,No,No internet service,0,0.002697026180017536,Low Risk
9089-UOWJG,Female,No,Yes,12,Month-to-month,58.35,740.55,DSL,No,0,0.229095011897218,Low Risk
8621-MNIHH,Female,Yes,Yes,34,Month-to-month,94.25,3217.55,Fiber optic,No,1,0.5181569614451508,Medium Risk
8039-ACLPL,Female,No,Yes,72,Two year,68.75,4888.2,DSL,No,0,0.003453003222454982,Low Risk
9885-AIBVB,Male,No,Yes,29,Month-to-month,85.8,2440.25,Fiber optic,No,0,0.4758880637367076,Medium Risk
1934-MKPXS,Male,No,Yes,33,One year,20.1,620.55,No,No internet service,0,0.014474536586146907,Low Risk
2592-YKDIF,Female,No,No,1,Month-to-month,20.35,20.35,No,No internet service,0,0.45866429323119684,Medium Risk
2272-JKMSI,Female,No,Yes,62,One year,110.8,6840.95,Fiber optic,Yes,0,0.21186441799297046,Low Risk
0471-LVHGK,Male,No,Yes,41,One year,73.0,3001.2,DSL,No,1,0.11991176968816745,Low Risk
9518-RWHZL,Female,No,No,64,One year,100.05,6254.2,Fiber optic,No,1,0.3683409036773846,Low Risk
8714-CTZJW,Female,No,No,4,Month-to-month,82.85,319.6,Fiber optic,No,0,0.7105681623576019,High Risk
3569-EDBPQ,Female,No,No,24,Month-to-month,84.35,1938.05,Fiber optic,Yes,0,0.4014850494683238,Medium Risk
3131-NWVFJ,Female,No,Yes,14,One year,19.55,294.5,No,No internet service,0,0.0421245486247818,Low Risk
7521-YXVZY,Male,No,No,3,Month-to-month,19.95,58.3,No,No internet service,0,0.2284852197464091,Low Risk
5419-CONWX,Female,Yes,No,4,Month-to-month,99.8,442.85,Fiber optic,No,1,0.6225798186345576,Medium Risk
6240-EURKS,Female,No,No,18,Month-to-month,35.0,553.0,DSL,No,1,0.57318563384902,Medium Risk
2373-NTKOD,Male,No,No,8,Month-to-month,66.25,546.45,DSL,No,0,0.6397594586454941,Medium Risk
1970-KKFWL,Female,No,No,35,Two year,23.3,797.1,No,No internet service,0,0.0347602902600595,Low Risk
6960-HVYXR,Female,No,No,1,Month-to-month,76.0,76.0,Fiber optic,No,1,0.9403376840711198,High Risk
9337-SRRNI,Male,No,No,66,Two year,25.3,1673.8,No,No internet service,0,0.002507471467801325,Low Risk
0895-UADGO,Male,No,No,8,Two year,44.55,343.45,DSL,Yes,0,0.040545268675466505,Low Risk
5678-VFNEQ,Female,No,Yes,71,One year,104.1,7412.25,Fiber optic,No,0,0.1864063241418141,Low Risk
5977-CKHON,Female,No,Yes,43,Month-to-month,92.55,4039.0,Fiber optic,No,0,0.66816746380537,Medium Risk
7024-OHCCK,Female,Yes,No,2,Month-to-month,93.85,170.85,Fiber optic,No,1,0.9404053827738648,High Risk
2692-BUCFV,Male,Yes,No,29,Month-to-month,101.45,2948.6,Fiber optic,No,0,0.6819500562844075,Medium Risk
7861-UVUFT,Female,No,Yes,15,Month-to-month,84.3,1308.4,Fiber optic,No,1,0.6159638363522856,Medium Risk
1830-GGFNM,Male,No,Yes,65,Two year,94.55,6078.75,Fiber optic,Yes,0,0.00925394913639127,Low Risk
5302-BDJNT,Male,No,No,35,Month-to-month,95.5,3418.2,Fiber optic,Yes,0,0.5074270240310602,Medium Risk
5223-UZAVK,Male,No,No,64,One year,100.3,6603.8,Fiber optic,No,0,0.11684998946292471,Low Risk
4859-ZSRDZ,Female,No,Yes,58,Two year,55.5,3166.9,DSL,Yes,0,0.018287114886263323,Low Risk
5651-WYIPH,Female,Yes,No,18,Month-to-month,49.85,865.75,DSL,No,0,0.25230945291697243,Low Risk
9350-VLHMB,Male,No,Yes,67,Month-to-month,89.55,6373.1,Fiber optic,No,0,0.37299635017617716,Low Risk
3498-LZGQZ,Male,No,Yes,63,Two year,19.15,1177.05,No,No internet service,0,0.0012841435125265908,Low Risk
8785-CJSHH,Female,No,Yes,60,Month-to-month,99.8,5985.75,Fiber optic,No,0,0.618757581431359,Medium Risk
5357-TZHPP,Male,Yes,No,9,Month-to-month,84.4,732.5,Fiber optic,No,1,0.6696515152314306,Medium Risk
3870-SPZSI,Female,No,Yes,70,Two year,113.05,7869.05,Fiber optic,Yes,0,0.029215884111472277,Low Risk
0680-DFNNY,Male,No,Yes,15,Month-to-month,101.1,1504.05,Fiber optic,No,1,0.7530319145377694,High Risk
7560-QRBXH,Female,No,No,48,One year,19.95,936.7,No,No internet service,0,0.010398078533080588,Low Risk
7077-XJMET,Male,No,Yes,12,Month-to-month,74.15,741.4,DSL,Yes,0,0.3968934459225243,Low Risk
8752-GHJFU,Male,Yes,Yes,71,One year,92.0,6585.2,Fiber optic,Yes,0,0.03154900735443757,Low Risk
6896-SRVYQ,Male,Yes,No,44,Month-to-month,73.85,3122.4,Fiber optic,No,0,0.3523298287785958,Low Risk
7767-UXAGJ,Male,No,No,1,Month-to-month,50.45,50.45,DSL,No,1,0.8086961529268861,High Risk
4652-ODEVH,Male,No,Yes,45,Two year,24.45,1088.25,No,No internet service,0,0.004557145237141832,Low Risk
6510-UPNKS,Female,No,No,23,One year,24.8,615.35,No,No internet service,0,0.06956857836677584,Low Risk
6718-BDGHG,Female,No,Yes,43,One year,64.85,2908.2,DSL,Yes,0,0.12933554813289716,Low Risk
9046-DQMTP,Male,No,No,35,Month-to-month,20.75,739.9,No,No internet service,0,0.15388917097915736,Low Risk
6439-LAJXL,Male,No,Yes,9,Month-to-month,68.95,593.85,DSL,Yes,0,0.11121963872009377,Low Risk
1571-SAVHK,Male,No,No,12,Month-to-month,99.95,1132.75,Fiber optic,Yes,1,0.6328514071443067,Medium Risk
9052-VKDUW,Female,Yes,Yes,65,Month-to-month,109.4,7227.45,Fiber optic,No,0,0.3453790973133009,Low Risk
9546-CQJSU,Female,No,No,2,Month-to-month,91.4,193.6,Fiber optic,No,1,0.9175800049393368,High Risk
1666-JZPZT,Male,No,No,27,Month-to-month,49.0,1291.35,DSL,No,0,0.24610154060362857,Low Risk
5777-KJIRB,Female,No,No,40,One year,50.25,2023.55,DSL,No,0,0.06714439795099571,Low Risk
0506-LVNGN,Female,Yes,No,5,Month-to-month,75.55,349.65,Fiber optic,No,1,0.7002465805073405,High Risk
7677-SJJJK,Male,No,Yes,8,One year,19.9,153.95,No,No internet service,0,0.05122551827808536,Low Risk
2480-EJWYP,Female,Yes,Yes,58,One year,97.8,5458.8,Fiber optic,No,0,0.3574319920248153,Low Risk
3253-HKOKL,Female,No,Yes,52,One year,100.3,5244.45,Fiber optic,No,0,0.15282159224676556,Low Risk
7055-HNEOJ,Male,No,Yes,3,Month-to-month,55.8,154.55,DSL,Yes,0,0.3541602331339165,Low Risk
5514-YQENT,Male,No,No,41,Two year,111.15,4507.15,Fiber optic,Yes,0,0.045497351942143986,Low Risk
3211-AAPKX,Male,No,No,20,Month-to-month,98.55,2031.95,Fiber optic,Yes,0,0.4811519963406685,Medium Risk
8445-DNBAE,Male,No,No,1,Month-to-month,50.05,50.05,DSL,No,0,0.7199584749812963,High Risk
2951-QOQTK,Male,No,No,4,Month-to-month,80.8,332.45,Fiber optic,Yes,1,0.47846336291631686,Medium Risk
2958-NHPPS,Male,No,No,23,Month-to-month,20.85,473.9,No,No internet service,0,0.1947428166726235,Low Risk
6806-YDEUL,Female,Yes,No,6,Month-to-month,19.5,106.8,No,No internet service,0,0.48310272809177474,Medium Risk
1735-XMJVH,Male,No,Yes,8,Month-to-month,19.35,152.6,No,No internet service,0,0.13946309264760254,Low Risk
6890-PFRQX,Male,No,No,18,Month-to-month,69.5,1199.4,DSL,No,0,0.24920858068970922,Low Risk
0222-CNVPT,Male,Yes,No,52,Month-to-month,48.8,2555.05,DSL,No,0,0.12805224009532143,Low Risk
5899-OUVKV,Male,No,No,31,Month-to-month,94.5,2979.2,Fiber optic,No,0,0.5614697347976899,Medium Risk
8681-ICONS,Male,No,Yes,29,Month-to-month,20.65,654.85,No,No internet service,0,0.05472429981121488,Low Risk
1621-YNCJH,Female,No,Yes,36,Two year,106.05,3834.4,Fiber optic,Yes,0,0.043402599420539076,Low Risk
3473-XIIIT,Female,No,Yes,16,Month-to-month,100.0,1534.75,Fiber optic,No,1,0.7392427804853696,High Risk
6362-QHAFM,Male,No,Yes,42,One year,108.3,4586.15,Fiber optic,Yes,0,0.3780312154262027,Low Risk
7893-IXHRQ,Male,No,No,1,Month-to-month,20.55,20.55,No,No internet service,1,0.5138649693045371,Medium Risk
3070-BDOQC,Female,No,No,60,Two year,99.65,5941.05,Fiber optic,No,0,0.1647053167881342,Low Risk
2952-QAYZF,Male,No,No,5,Month-to-month,85.3,424.15,Fiber optic,No,1,0.7013846922741621,High Risk
6234-PFPXL,Male,No,Yes,22,Month-to-month,95.9,2234.95,Fiber optic,Yes,0,0.24687037904323864,Low Risk
9824-QCJPK,Male,No,Yes,36,One year,20.0,666.75,No,No internet service,0,0.019098792829786337,Low Risk
4763-PGDPO,Female,No,No,4,Month-to-month,70.4,281.0,Fiber optic,No,1,0.7909252288305445,High Risk
4283-IVYCI,Male,No,No,9,Month-to-month,64.95,547.8,DSL,Yes,0,0.193337705110577,Low Risk
1866-OBPNR,Male,No,Yes,1,Month-to-month,74.6,74.6,Fiber optic,No,0,0.6323836615692202,Medium Risk
8205-MQUGY,Male,No,Yes,12,Month-to-month,49.2,571.15,DSL,No,0,0.16968666618411557,Low Risk
8970-ANWXO,Female,No,No,23,One year,73.75,1756.6,DSL,Yes,0,0.12213464208393483,Low Risk
9480-BQJEI,Male,No,No,62,One year,92.3,5731.45,Fiber optic,No,0,0.15042180648469858,Low Risk
5394-SVGJV,Male,No,No,37,Month-to-month,98.8,3475.55,Fiber optic,Yes,1,0.6673891695851849,Medium Risk
6979-TNDEU,Female,No,No,8,Month-to-month,19.2,156.85,No,No internet service,0,0.2656359224262573,Low Risk
9777-WJJPR,Male,No,Yes,31,Month-to-month,88.65,2683.2,Fiber optic,No,0,0.4433824780645777,Medium Risk
9283-LZQOH,Male,No,Yes,13,Month-to-month,74.4,896.75,Fiber optic,No,1,0.45029967746988464,Medium Risk
7079-QRCBC,Female,No,No,24,Month-to-month,98.75,2407.3,Fiber optic,No,1,0.7475913767302977,High Risk
9495-SKLKD,Male,No,Yes,45,Month-to-month,95.95,4456.65,Fiber optic,No,0,0.4735012588192523,Medium Risk
6048-UWKAL,Female,Yes,Yes,69,Two year,105.4,6998.95,Fiber optic,Yes,0,0.08374774869323671,Low Risk
5067-DGXLL,Male,No,No,2,Month-to-month,20.25,36.8,No,No internet service,0,0.3600894642907836,Low Risk
5469-CTCWN,Male,No,Yes,61,One year,106.0,6547.7,Fiber optic,No,1,0.15502946315695487,Low Risk
9851-QXEEQ,Male,No,No,41,Month-to-month,104.7,4346.4,Fiber optic,No,1,0.6266701698995133,Medium Risk
6281-FKEWS,Female,No,No,44,One year,49.05,2265.0,DSL,No,0,0.1987435265504216,Low Risk
8898-KASCD,Male,No,No,39,One year,35.55,1309.15,DSL,Yes,0,0.04926914188827539,Low Risk
9242-TKFSV,Male,No,Yes,72,Two year,65.1,4754.3,DSL,Yes,0,0.004246240733418692,Low Risk
9290-SHCMB,Female,Yes,No,13,Month-to-month,96.85,1235.55,Fiber optic,No,0,0.7977641125595905,High Risk
0743-HNPFG,Female,No,Yes,51,One year,69.75,3562.5,DSL,Yes,0,0.010002210344011622,Low Risk
2277-BKJKN,Female,Yes,Yes,71,Two year,99.2,7213.75,Fiber optic,No,0,0.11084394752774972,Low Risk
9809-IMGCQ,Male,Yes,No,22,Month-to-month,96.7,2082.95,Fiber optic,No,1,0.7890667022478378,High Risk
5208-HFSBT,Female,No,No,2,Month-to-month,55.05,102.75,DSL,Yes,1,0.4274259349145067,Medium Risk
5035-PGZXH,Female,No,No,56,One year,106.8,5914.4,Fiber optic,No,0,0.48531190168547395,Medium Risk
8695-WDYEA,Male,No,No,1,Month-to-month,51.25,51.25,DSL,No,0,0.5168902081848084,Medium Risk
6543-JXSOO,Female,No,Yes,23,One year,57.75,1282.85,DSL,Yes,0,0.012339364329304336,Low Risk
8016-ZMGMO,Female,Yes,Yes,66,One year,70.85,4738.85,DSL,No,0,0.08760953672755147,Low Risk
8605-ITULD,Female,No,No,1,Month-to-month,19.55,19.55,No,No internet service,0,0.43264955300010544,Medium Risk
3254-YRILK,Male,Yes,No,19,Month-to-month,88.2,1775.8,Fiber optic,No,1,0.5228127094169607,Medium Risk
6416-YJTTB,Male,No,No,11,Month-to-month,79.5,795.65,Fiber optic,No,0,0.5897965806713628,Medium Risk
2667-WYLWJ,Female,No,Yes,8,One year,19.75,145.0,No,No internet service,1,0.07051228251882581,Low Risk
4472-VESGY,Female,No,Yes,52,Month-to-month,98.15,4993.4,Fiber optic,No,0,0.29626312714248926,Low Risk
3195-TQDZX,Male,No,No,3,Month-to-month,20.25,61.45,No,No internet service,0,0.43983596902875016,Medium Risk
3128-YOVTD,Female,No,Yes,51,Month-to-month,79.15,4018.55,Fiber optic,No,0,0.18215939420120428,Low Risk
0529-ONKER,Male,Yes,No,15,Month-to-month,75.65,1146.65,Fiber optic,No,1,0.6519408991573755,Medium Risk
1728-CXQBE,Male,Yes,Yes,64,Month-to-month,94.25,6081.4,Fiber optic,No,0,0.38465519253449354,Low Risk
7041-TXQJH,Female,No,No,37,Month-to-month,40.2,1478.85,DSL,No,0,0.3351368223664083,Low Risk
5014-GSOUQ,Male,No,No,13,Two year,19.95,243.65,No,No internet service,0,0.0345047319289804,Low Risk
5724-BIDBU,Male,No,Yes,49,One year,55.35,2633.95,DSL,No,0,0.04298879787024409,Low Risk
0481-SUMCB,Female,Yes,No,45,One year,102.15,4735.35,Fiber optic,No,0,0.6246050032234497,Medium Risk
1769-GRUIK,Female,No,No,18,Month-to-month,71.1,1247.75,Fiber optic,No,0,0.6854833808021457,Medium Risk
5240-IJOQT,Male,Yes,No,1,Month-to-month,74.7,74.7,Fiber optic,No,1,0.9106342466019134,High Risk
8819-WFGGJ,Male,No,Yes,68,Two year,54.1,3794.5,DSL,No,0,0.02569067079437302,Low Risk
7427-AUFPY,Male,No,No,54,Two year,19.65,1008.7,No,No internet service,0,0.00397731061971801,Low Risk
